SeniorCitizen,tenure,MonthlyCharges,TotalCharges,customer_value,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,contract_numeric_2,contract_numeric_3,monthly_charges_group_高消费,tenure_group_3-5年,tenure_group_5年以上,monthly_tenure_interaction,avg_monthly_charge,customer_cluster
0,43,85.1,3662.25,3659.2999999999997,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,3659.2999999999997,85.1686046511628,0
0,1,25.35,25.35,25.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25.35,25.35,3
0,25,104.95,2566.5,2623.75,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,2623.75,102.66,1
0,61,89.65,5308.7,5468.650000000001,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,5468.650000000001,87.02786885245901,0
0,17,86.75,1410.25,1474.75,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,1474.75,82.95588235294117,1
0,41,86.2,3339.05,3534.2000000000003,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,3534.2000000000003,81.44024390243902,0
0,1,50.65,50.65,50.65,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,50.65,50.65,3
1,72,64.8,4732.35,4665.599999999999,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,4665.599999999999,65.72708333333334,0
0,1,90.85,90.85,90.85,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,90.85,90.85,3
0,48,108.1,5067.45,5188.799999999999,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,5188.799999999999,105.57187499999999,0
1,11,19.95,214.75,219.45,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,219.45,19.522727272727273,3
1,55,85.45,4874.7,4699.75,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,4699.75,88.63090909090909,0
0,42,54.75,2348.45,2299.5,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,2299.5,55.915476190476184,1
0,44,90.4,4063.0,3977.6000000000004,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,3977.6000000000004,92.3409090909091,0
0,1,44.0,44.0,44.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44.0,44.0,3
0,27,95.6,2595.25,2581.2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,2581.2,96.12037037037037,1
1,27,84.8,2309.55,2289.6,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,2289.6,85.53888888888889,1
1,2,44.3,89.3,88.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,88.6,44.65,3
0,19,19.9,367.55,378.09999999999997,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,378.09999999999997,19.344736842105263,3
1,42,95.05,3944.5,3992.1,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,3992.1,93.91666666666667,0
0,66,90.05,5965.95,5943.3,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,5943.3,90.39318181818182,2
1,33,109.9,3694.7,3626.7000000000003,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,3626.7000000000003,111.96060606060605,0
0,34,73.95,2524.45,2514.3,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2514.3,74.24852941176471,1
1,33,54.6,1803.7,1801.8,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,1801.8,54.657575757575756,1
0,23,20.05,415.1,461.15000000000003,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,461.15000000000003,18.047826086956523,3
0,32,19.75,624.15,632.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,632.0,19.5046875,3
0,11,20.05,237.7,220.55,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,220.55,21.60909090909091,3
0,69,99.45,7007.6,6862.05,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,6862.05,101.55942028985508,2
0,68,55.9,3848.8,3801.2,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,3801.2,56.6,0
0,20,19.7,419.4,394.0,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,394.0,20.97,3
0,72,19.8,1468.75,1425.6000000000001,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,1425.6000000000001,20.399305555555557,1
0,60,95.4,5812.0,5724.0,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,5724.0,96.86666666666666,2
1,32,93.95,2861.45,3006.4,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,3006.4,89.4203125,1
0,1,19.9,19.9,19.9,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.9,19.9,3
0,1,19.6,19.6,19.6,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,19.6,19.6,3
1,3,81.35,233.7,244.04999999999998,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,244.04999999999998,77.89999999999999,3
0,46,24.45,1066.15,1124.7,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,1124.7,23.17717391304348,3
0,29,74.95,2149.05,2173.55,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2173.55,74.10517241379311,1
0,51,87.35,4473.0,4454.849999999999,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,4454.849999999999,87.70588235294117,0
1,48,70.65,3545.05,3391.2000000000003,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3391.2000000000003,73.85520833333334,0
0,16,73.25,1195.75,1172.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1172.0,74.734375,1
0,70,98.7,6858.9,6909.0,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,6909.0,97.9842857142857,2
0,40,24.8,1024.7,992.0,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,992.0,25.6175,3
0,22,83.3,1845.9,1832.6,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1832.6,83.90454545454546,1
1,1,75.3,75.3,75.3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,75.3,75.3,3
0,5,24.3,132.25,121.5,False,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,121.5,26.45,3
0,7,69.85,515.45,488.94999999999993,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,488.94999999999993,73.63571428571429,3
0,29,100.55,2830.45,2915.95,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,2915.95,97.60172413793103,1
0,44,25.7,1110.5,1130.8,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,1130.8,25.238636363636363,3
0,10,40.7,449.3,407.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,407.0,44.93,3
1,55,51.65,2838.55,2840.75,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2840.75,51.61000000000001,1
1,52,105.1,5376.4,5465.2,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,5465.2,103.39230769230768,0
0,10,85.95,858.6,859.5,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,859.5,85.86,3
0,18,75.6,1395.05,1360.8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1360.8,77.50277777777778,1
0,68,58.25,3975.7,3961.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,3961.0,58.46617647058823,0
0,61,19.4,1182.55,1183.3999999999999,False,False,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,1183.3999999999999,19.38606557377049,1
0,72,65.2,4784.45,4694.400000000001,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,4694.400000000001,66.45069444444444,0
0,2,53.45,119.5,106.9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,106.9,59.75,3
0,12,45.4,518.9,544.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,544.8,43.24166666666667,3
0,41,19.75,899.45,809.75,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,809.75,21.93780487804878,3
